date,myr_usd,myr_rmb,myr_sgd,myr_eur,myr_jpy,myr_twd,myr_thb,myr_idr,myr_hkd,myr_krw,myr_vnd,myr_inr,myr_aud,myr_php,myr_aed,myr_sar,myr_try,myr_gbp,myr_brl,myr_mxn,myr_bdt,myr_chf,myr_cad,myr_rub
2008-12-19,0.2899054885,1.975473958,0.4238708231,0.2081753286,25.87986198,9.421928376,9.939409629,3259.697313,2.244709176,371.4849,4869.832396,13.63657385,0.4214935838,13.46611016,1.063982126,1.083985606,0.4432075139,0.1933350785,0.6872209859,3.800660855,19.57383812,0.3191569679,0.3515683886,8.165478095
2008-12-20,0.2899054885,1.975473958,0.4238708231,0.2081753286,25.87986198,9.421928376,9.939409629,3259.697313,2.244709176,371.4849,4869.832396,13.63657385,0.4214935838,13.46611016,1.063982126,1.083985606,0.4432075139,0.1933350785,0.6872209859,3.800660855,19.57383812,0.3191569679,0.3515683886,8.165478095
2008-12-21,0.2899054885,1.975473958,0.4238708231,0.2081753286,25.87986198,9.421928376,9.939409629,3259.697313,2.244709176,371.4849,4869.832396,13.63657385,0.4214935838,13.46611016,1.063982126,1.083985606,0.4432075139,0.1933350785,0.6872209859,3.800660855,19.57383812,0.3191569679,0.3515683886,8.165478095
2008-12-22,0.2875132859,1.966562129,0.4160604884,0.2059687678,25.92219891,9.48362591,9.861705486,3143.670268,2.228227966,375.9236213,4813.834945,13.78137395,0.4202294031,13.56487692,1.055461274,1.075299692,0.4384577541,0.1938989519,0.6780425736,3.782812184,19.50777601,0.3144532955,0.3504499342,8.159052101
2008-12-23,0.2877697945,1.967913746,0.4176115281,0.2064661916,26.14100708,9.50503596,9.899281369,3216.978532,2.230129596,385.2949848,4829.64046,13.99424541,0.4234532638,13.54820245,1.056402917,1.076259034,0.4325755706,0.1951654765,0.6693813508,3.83640303,19.55309382,0.3130647716,0.3504748435,8.175252205
2008-12-24,0.2931949496,2.00501367,0.4222300336,0.2092913492,26.53414294,9.675433338,9.965402678,3273.521613,2.271557215,386.4602559,4913.654161,14.09446721,0.4287096687,13.80361877,1.076318661,1.096549114,0.4407306642,0.199017792,0.6820008049,3.884334533,19.81001052,0.3145395538,0.3552643095,8.164599798
2008-12-25,0.2893183827,1.978503767,0.4183543756,0.2064344497,26.18736408,9.54750663,9.964124704,3228.214515,2.242709286,385.2852762,4824.673351,14.08488644,0.424401133,13.67029358,1.062406053,1.08181933,0.4349034086,0.1961491817,0.6729835222,3.850827796,19.53419791,0.3115669679,0.3516375568,8.050862539
2008-12-26,0.2896032333,1.980451718,0.4185345831,0.2064610401,26.28728452,9.567042769,10.04894297,3228.496845,2.243730033,385.317102,4825.94828,14.09875382,0.4252533883,13.68375278,1.063452053,1.091282881,0.4370402279,0.1985635544,0.6736461132,3.887923463,19.53953051,0.3105704999,0.3522444158,8.05299688
2008-12-27,0.2896032333,1.980451718,0.4185345831,0.2064610401,26.28728452,9.567042769,10.04894297,3228.496845,2.243730033,385.317102,4825.94828,14.09875382,0.4252533883,13.68375278,1.063452053,1.091282881,0.4370402279,0.1985635544,0.6736461132,3.887923463,19.53953051,0.3105704999,0.3522444158,8.05299688
2008-12-28,0.2896032333,1.980451718,0.4185345831,0.2064610401,26.28728452,9.567042769,10.04894297,3228.496845,2.243730033,385.317102,4825.94828,14.09875382,0.4252533883,13.68375278,1.063452053,1.091282881,0.4370402279,0.1985635544,0.6736461132,3.887923463,19.53953051,0.3105704999,0.3522444158,8.05299688
2008-12-29,0.2837362289,1.939677676,0.4096016367,0.2021053166,25.72125675,9.366132441,9.884234856,3152.59324,2.199012463,362.9553702,4874.304677,13.62416202,0.4110203165,13.44058486,1.041879413,1.060606,0.4304278479,0.1960986149,0.6665814965,3.881511699,19.73612423,0.3000226851,0.3457893568,8.363409037
2008-12-30,0.2889338434,1.968592993,0.414822336,0.2043369046,26.08783698,9.45247073,9.904363023,3187.51816,2.238486002,362.0052194,4980.930526,13.99884493,0.4180872791,13.65501295,1.060733936,1.080323664,0.4393238929,0.1997052912,0.6714822178,3.979168049,19.62380856,0.3050563406,0.3502456181,8.482519716
2008-12-31,0.2943947315,2.005799663,0.421013895,0.2105834888,26.68688286,9.670866481,10.04710291,3285.445204,2.274935277,365.6971211,5064.766961,14.15008237,0.4172750932,13.91309452,1.080781949,1.104745656,0.4395901968,0.2008684649,0.6841733212,4.049693799,19.9163925,0.3070242556,0.3579545377,8.986399067
2009-01-01,0.2947852612,2.008460459,0.4233411153,0.2105768951,26.72729522,9.683695379,10.16006869,3284.49738,2.284585774,365.5631952,5073.54913,14.16885317,0.4181234289,13.93155095,1.082215662,1.106181709,0.4513457236,0.1999764292,0.6850809121,3.960145203,19.93338017,0.3138578697,0.3601686231,8.590632139
2009-01-02,0.2883589566,1.961705974,0.4204561834,0.2071109435,26.46846889,9.449523139,9.941174588,3169.353292,2.234839526,381.3547201,4964.387796,13.91187755,0.4065284722,13.58170641,1.058594537,1.077222523,0.4428328391,0.1985409129,0.6669742561,3.972144517,19.41549727,0.3111681537,0.3487413387,8.275037122
2009-01-03,0.2883589566,1.961705974,0.4204561834,0.2071109435,26.46846889,9.449523139,9.941174588,3169.353292,2.234839526,381.3547201,4964.387796,13.91187755,0.4065284722,13.58170641,1.058594537,1.077222523,0.4428328391,0.1985409129,0.6669742561,3.972144517,19.41549727,0.3111681537,0.3487413387,8.275037122
2009-01-04,0.2883589566,1.961705974,0.4204561834,0.2071109435,26.46846889,9.449523139,9.941174588,3169.353292,2.234839526,381.3547201,4964.387796,13.91187755,0.4065284722,13.58170641,1.058594537,1.077222523,0.4428328391,0.1985409129,0.6669742561,3.972144517,19.41549727,0.3111681537,0.3487413387,8.275037122
2009-01-05,0.2876290679,1.962061636,0.4232749523,0.2107803262,26.81191965,9.536341395,9.923202842,3143.498083,2.229384082,376.161309,4954.698324,13.87206234,0.4026806882,13.54732866,1.056173918,1.079356827,0.4403888758,0.1954525876,0.6375298416,3.862139243,19.23375656,0.3188655905,0.3417033222,8.32484834
2009-01-06,0.2865493596,1.956129186,0.420941004,0.2121009788,26.75797841,9.469023062,9.941829942,3149.75056,2.22150262,373.7749916,4864.461928,13.89907699,0.3977878337,13.42483706,1.052209229,1.071264815,0.4303111858,0.1921599997,0.6129290626,3.826866566,19.09393079,0.319903706,0.3393031058,8.278697761
2009-01-07,0.2836959958,1.935686175,0.4186218126,0.208431455,26.29294498,9.383245278,9.904110711,3078.668947,2.198814146,369.0884905,4863.400456,13.77372392,0.3994155856,13.13228791,1.041731677,1.06403023,0.4402110756,0.1881386679,0.6163295211,3.811455823,19.11401772,0.3131436567,0.3393571539,8.276546921
2009-01-08,0.2824539542,1.927663467,0.4178906409,0.2061857352,25.80499343,9.357699805,9.804824466,3108.405766,2.19023273,375.7767476,4860.18519,13.66088597,0.3967065809,13.21178414,1.037199184,1.059230545,0.4413625536,0.1854959843,0.6255225514,3.859733274,18.54112428,0.3090046208,0.3336346185,8.009829178
2009-01-09,0.2818727791,1.923922657,0.418383771,0.2094934789,25.47284382,9.360994737,9.790851155,3100.882443,2.189841411,381.0074218,4940.102327,13.66180944,0.3987936214,13.2536582,1.035065051,1.057220232,0.4356907417,0.1856977886,0.6322688105,3.864193826,19.06362086,0.3140062655,0.3358514018,8.235476721
2009-01-10,0.2818727791,1.923922657,0.418383771,0.2094934789,25.47284382,9.360994737,9.790851155,3100.882443,2.189841411,381.0074218,4940.102327,13.66180944,0.3987936214,13.2536582,1.035065051,1.057220232,0.4356907417,0.1856977886,0.6322688105,3.864193826,19.06362086,0.3140062655,0.3358514018,8.235476721
2009-01-11,0.2818727791,1.923922657,0.418383771,0.2094934789,25.47284382,9.360994737,9.790851155,3100.882443,2.189841411,381.0074218,4940.102327,13.66180944,0.3987936214,13.2536582,1.035065051,1.057220232,0.4356907417,0.1856977886,0.6322688105,3.864193826,19.06362086,0.3140062655,0.3358514018,8.235476721
2009-01-12,0.2804813087,1.914733723,0.417664711,0.2099402566,25.08344352,9.340027366,9.732701626,3115.866858,2.174824034,379.2668119,4843.351239,13.60109978,0.4127563095,13.20506053,1.029646885,1.049000097,0.4441982322,0.1892715898,0.6372535542,3.862872662,19.01354785,0.3127086091,0.3410933132,8.7282977
2009-01-13,0.2797907293,1.909375821,0.4166923366,0.2119302853,24.9967845,9.314233634,9.70873852,3098.962118,2.170084925,378.3050382,4844.016896,13.67337264,0.419098536,13.17254805,1.027251653,1.04641733,0.4419854131,0.1927338398,0.6290535178,3.865029171,19.06130271,0.3128060439,0.3422120262,8.766962609
2009-01-14,0.2809935808,1.917781135,0.4195234247,0.2125997495,25.05338869,9.343036562,9.722377468,3119.309741,2.179133255,379.0041555,4846.577282,13.67033814,0.4227267472,13.2291783,1.031667923,1.05041019,0.4565021862,0.1921855616,0.6477182931,3.964678909,19.04096815,0.3133921574,0.3499774961,8.914802298
2009-01-15,0.27990821,1.91054152,0.4179309616,0.2127274341,25.17494509,9.332139765,9.664390888,3103.342325,2.171583922,387.6169029,4823.098367,13.62313207,0.419918306,13.22566292,1.027822928,1.04968375,0.4507082131,0.1907770369,0.6501147772,3.893327224,18.9528644,0.3140290103,0.3503331233,9.027599283
2009-01-16,0.2808594406,1.91742744,0.4182558778,0.2112989844,25.53012358,9.366661914,9.706783357,3079.342906,2.175200221,378.2615083,4823.480032,13.6618462,0.4185648409,13.21443646,1.031287789,1.050161528,0.4579974875,0.190619294,0.6431681082,3.910406085,18.95323811,0.314618756,0.3486870011,9.079343041
2009-01-17,0.2808594406,1.91742744,0.4182558778,0.2112989844,25.53012358,9.366661914,9.706783357,3079.342906,2.175200221,378.2615083,4823.480032,13.6618462,0.4185648409,13.21443646,1.031287789,1.050161528,0.4579974875,0.190619294,0.6431681082,3.910406085,18.95323811,0.314618756,0.3486870011,9.079343041
2009-01-18,0.2808594406,1.91742744,0.4182558778,0.2112989844,25.53012358,9.366661914,9.706783357,3079.342906,2.175200221,378.2615083,4823.480032,13.6618462,0.4185648409,13.21443646,1.031287789,1.050161528,0.4579974875,0.190619294,0.6431681082,3.910406085,18.95323811,0.314618756,0.3486870011,9.079343041
2009-01-19,0.2784041762,1.899663062,0.416659699,0.2126200595,25.22898722,9.346028111,9.688465121,3098.081673,2.159859571,380.0217006,4844.511071,13.51346072,0.4171608101,13.10726913,1.022160924,1.044043473,0.4575851004,0.1929953484,0.6354575402,3.866449457,19.00470442,0.315181364,0.3489239406,9.259722434
2009-01-20,0.2758848965,1.884542193,0.4165861911,0.2141142626,24.77722188,9.244902419,9.600794188,3119.70641,2.140314999,374.7344684,4775.291674,13.49325451,0.425166221,12.98866143,1.012911389,1.031809516,0.4603415282,0.1987998963,0.6379838232,3.862747162,18.73065266,0.3164399639,0.3491323226,9.118271353
2009-01-21,0.279743731,1.910565758,0.4190561163,0.2151033521,24.9111801,9.406382956,9.735081626,3113.267983,2.17053156,378.8289469,4770.190101,13.74464857,0.424958688,13.17033537,1.027079099,1.049038991,0.4613253717,0.2016029104,0.6444736372,3.839762405,18.63624854,0.3232159174,0.3524770984,9.122443239
2009-01-22,0.2784817219,1.901222508,0.4171656265,0.2141051026,24.81996179,9.350024025,9.651341452,3107.856016,2.160767517,380.8794374,4777.075457,13.66816175,0.4254365119,13.15826136,1.022724094,1.041243181,0.4607201582,0.2006293635,0.6405914722,3.909883365,18.75295813,0.3212565081,0.3487705198,9.086022834
2009-01-23,0.2785437703,1.902370386,0.4187905544,0.2148435876,24.72354565,9.381354269,9.620902082,3135.010135,2.160608366,383.666196,4717.974382,13.65365897,0.4270075978,13.16119315,1.022951967,1.034455841,0.4648617019,0.2020918696,0.6407063764,3.918553716,18.52427429,0.3192390275,0.342386004,9.087768897
2009-01-24,0.2785437703,1.902370386,0.4187905544,0.2148435876,24.72354565,9.381354269,9.620902082,3135.010135,2.160608366,383.666196,4717.974382,13.65365897,0.4270075978,13.16119315,1.022951967,1.034455841,0.4648617019,0.2020918696,0.6407063764,3.918553716,18.52427429,0.3192390275,0.342386004,9.087768897
2009-01-25,0.2785437703,1.902370386,0.4187905544,0.2148435876,24.72354565,9.381354269,9.620902082,3135.010135,2.160608366,383.666196,4717.974382,13.65365897,0.4270075978,13.16119315,1.022951967,1.034455841,0.4648617019,0.2020918696,0.6407063764,3.918553716,18.52427429,0.3192390275,0.342386004,9.087768897
2009-01-26,0.2767783105,1.890312826,0.4152505131,0.2098090335,24.69969584,9.324660902,9.631884996,3061.168115,2.146720304,383.6424095,4753.944262,13.41516842,0.4181843551,13.03072337,1.016440667,1.035150884,0.4502076074,0.198109613,0.6265707133,3.888735316,18.33573319,0.3150290854,0.3384722051,9.071962803
2009-01-27,0.2773463428,1.894192316,0.4157144487,0.2098568795,24.77534931,9.354892016,9.651652518,3062.735664,2.151292388,383.6532095,4762.591399,13.53200551,0.4173507661,12.98258269,1.018277089,1.040464775,0.4501608607,0.1955014443,0.628744148,3.941008225,18.72781222,0.3161470876,0.3397770158,9.154647922
2009-01-28,0.2771311402,1.892722547,0.4156412749,0.2106944918,25.06983665,9.312991841,9.588737029,3150.703933,2.149484505,382.9398231,4803.236923,13.52178254,0.4166112297,12.97250905,1.017486972,1.036470467,0.447954776,0.1947539163,0.6199423575,3.886625647,18.89009047,0.3193659307,0.336298645,9.408048464
2009-01-29,0.2769622803,1.891569284,0.4175483198,0.2140696891,24.90167963,9.332243949,9.602559617,3161.247467,2.147787048,381.9309845,4829.114319,13.53597783,0.4259679836,12.85381939,1.017143945,1.039162501,0.4533041736,0.193964999,0.6203955105,3.929485553,18.98271813,0.3196421514,0.339112628,9.727469664
2009-01-30,0.2781486511,1.899671841,0.4200044605,0.2166777948,25.00556416,9.373609755,9.761349255,3150.86792,2.148809581,383.0385007,4770.249367,13.55501869,0.4356364224,12.90053474,1.021278403,1.050233674,0.4539385901,0.1909963357,0.6294504007,3.985592154,18.74888749,0.3227915234,0.3411771496,9.903482596
2009-01-31,0.2781486511,1.899671841,0.4200044605,0.2166777948,25.00556416,9.373609755,9.761349255,3150.86792,2.148809581,383.0385007,4770.249367,13.55501869,0.4356364224,12.90053474,1.021278403,1.050233674,0.4539385901,0.1909963357,0.6294504007,3.985592154,18.74888749,0.3227915234,0.3411771496,9.903482596
2009-02-01,0.2781486511,1.899671841,0.4200044605,0.2166777948,25.00556416,9.373609755,9.761349255,3150.86792,2.148809581,383.0385007,4770.249367,13.55501869,0.4356364224,12.90053474,1.021278403,1.050233674,0.4539385901,0.1909963357,0.6294504007,3.985592154,18.74888749,0.3227915234,0.3411771496,9.903482596
2009-02-02,0.2770006359,1.894407411,0.4192404555,0.2161546806,24.75277699,9.34877146,9.639621917,3247.832455,2.147779769,385.2524979,4765.518939,13.5522559,0.439322999,12.96640015,1.016869335,1.035982381,0.4570510426,0.1949059493,0.6481814641,3.994321453,18.74130823,0.3218747225,0.3449765786,10.0180051
2009-02-03,0.2765486836,1.888910434,0.4164270103,0.212519364,24.71515662,9.303097549,9.62389398,3226.493492,2.143777795,385.7024356,4751.659482,13.47787666,0.4260232595,12.94524426,1.015210219,1.034292079,0.4526825259,0.191554204,0.6379977915,4.027571987,18.64850701,0.3164269948,0.3409015596,9.956029008
2009-02-04,0.2759914994,1.88264846,0.4167747652,0.2146855075,24.67915937,9.298153237,9.604503969,3207.573206,2.139568842,380.150698,4691.027516,13.39966293,0.4294151678,12.91916247,1.013164795,1.035078538,0.4531228564,0.190878475,0.631164972,3.977313568,18.64212116,0.3195429468,0.3397455211,10.01987147
2009-02-05,0.2758620679,1.882758561,0.4149793083,0.2156662111,25.14482791,9.289654927,9.579586651,3222.344816,2.138703437,383.0344813,4752.827569,13.43862068,0.4232551625,12.91310378,1.012689652,1.031475853,0.4482482696,0.1885324175,0.6317241251,3.955503515,18.58427475,0.3230896642,0.339558633,10.03944867
2009-02-06,0.2791970372,1.904877632,0.4168411851,0.2159784524,25.66379115,9.375437021,9.65742556,3227.238553,2.166820292,381.634437,4823.408015,13.42658556,0.4131836961,13.1292411,1.025239459,1.043945636,0.4509590664,0.1889661332,0.6307898644,3.95119659,18.8499878,0.3022028631,0.340397032,10.09213513
2009-02-07,0.2791970372,1.904877632,0.4168411851,0.2159784524,25.66379115,9.375437021,9.65742556,3227.238553,2.166820292,381.634437,4823.408015,13.42658556,0.4131836961,13.1292411,1.025239459,1.043945636,0.4509590664,0.1889661332,0.6307898644,3.95119659,18.8499878,0.3022028631,0.340397032,10.09213513
2009-02-08,0.2791970372,1.904877632,0.4168411851,0.2159784524,25.66379115,9.375437021,9.65742556,3227.238553,2.166820292,381.634437,4823.408015,13.42658556,0.4131836961,13.1292411,1.025239459,1.043945636,0.4509590664,0.1889661332,0.6307898644,3.95119659,18.8499878,0.3022028631,0.340397032,10.09213513
2009-02-09,0.2760219574,1.885147161,0.4129012557,0.2129950954,25.20356426,9.315741062,9.626541635,3255.126944,2.139943028,382.9528704,4735.708723,13.39700153,0.4090369322,12.95094974,1.013276607,1.035192767,0.4449197854,0.1858041814,0.6178751843,3.935217399,18.63175799,0.3221728202,0.3368571901,9.84377057
2009-02-10,0.2777314782,1.89265674,0.4181802846,0.2150613667,25.11914588,9.398433265,9.692829013,3287.785239,2.152446767,387.0743476,4811.142397,13.49552773,0.4225962195,13.00061088,1.019552258,1.041548599,0.4554240648,0.1907654146,0.6286451941,4.029828191,18.76020492,0.3211131494,0.3447203025,9.897794556
2009-02-11,0.2771695554,1.891210996,0.4175559368,0.2153940033,25.02563941,9.407134331,9.673217907,3292.219979,2.148590731,387.1504486,4760.109945,13.47265822,0.4237368193,12.92303052,1.017489439,1.039496719,0.4527564632,0.1931483807,0.6263477495,4.013553809,18.70866797,0.3216829713,0.3439674339,9.720890259
2009-02-12,0.2779785395,1.896619726,0.4194140286,0.2156390798,25.20431366,9.462389738,9.707566801,3249.291148,2.154139097,386.8627198,4657.530429,13.55062032,0.4232223369,13.10668856,1.020459219,1.042502897,0.4580252262,0.1945127012,0.6354589449,4.019847782,18.74854034,0.322788693,0.3454717281,9.61277623
2009-02-13,0.2773386538,1.894139802,0.4177552066,0.2155586893,25.47632891,9.43783405,9.701305983,3275.924179,2.149901565,389.8826931,4742.768319,13.52303229,0.4205285905,13.03491673,1.018553949,1.045233924,0.4564439549,0.1931330971,0.6256760146,4.021687931,18.71397961,0.3218792269,0.3431233885,9.568737929
2009-02-14,0.2773386538,1.894139802,0.4177552066,0.2155586893,25.47632891,9.43783405,9.701305983,3275.924179,2.149901565,389.8826931,4742.768319,13.52303229,0.4205285905,13.03491673,1.018553949,1.045233924,0.4564439549,0.1931330971,0.6256760146,4.021687931,18.71397961,0.3218792269,0.3431233885,9.568737929
2009-02-15,0.2773386538,1.894139802,0.4177552066,0.2155586893,25.47632891,9.43783405,9.701305983,3275.924179,2.149901565,389.8826931,4742.768319,13.52303229,0.4205285905,13.03491673,1.018553949,1.045233924,0.4564439549,0.1931330971,0.6256760146,4.021687931,18.71397961,0.3218792269,0.3431233885,9.568737929
2009-02-16,0.2773002088,1.890549608,0.419777063,0.2166574322,25.4312019,9.486439889,9.705507308,3292.385379,2.149963994,394.7922937,4761.521885,13.50951116,0.424740734,12.98042316,1.017969068,1.039931252,0.4623981035,0.1939409914,0.6283622821,4.016138869,18.70445465,0.3215573275,0.3443513856,9.600688286
2009-02-17,0.2751713097,1.878456929,0.4209845743,0.2187034134,25.39170804,9.507168541,9.658512551,3322.693565,2.13370581,399.823913,4753.859547,13.60722148,0.4317713082,13.12567168,1.010153879,1.031974944,0.4693872356,0.1932390533,0.6370215977,4.045458547,18.55039908,0.3214826501,0.3478165515,9.976611148
2009-02-18,0.2739500701,1.870037971,0.4193901628,0.2179574182,25.64994432,9.478672009,9.615647044,3251.513383,2.124564991,400.3780275,4716.050458,13.66873888,0.4285127117,12.82360316,1.005670709,1.027312763,0.4659068965,0.1922334998,0.6435087085,4.005615819,18.48587576,0.3217269547,0.3451222867,9.914527507
2009-02-19,0.2731867135,1.864909083,0.417374651,0.2158038479,25.68255655,9.444064601,9.664799098,3273.323201,2.11839899,405.1358961,4700.450592,13.55006057,0.4240130824,13.04466557,1.003332823,1.024450175,0.4626690339,0.1914820273,0.6428903186,4.032099174,18.4289024,0.3208304686,0.3432044606,9.785547993
2009-02-20,0.2773848176,1.893761609,0.4245097353,0.2144794894,25.89109786,9.652991441,9.779756506,3231.533125,2.133283432,413.2201492,4680.868797,13.61071845,0.4292530092,13.3422093,1.018778976,1.029264076,0.4720534795,0.1921083951,0.6630884255,4.116390736,18.26911872,0.3209342189,0.3472857845,9.989182339
2009-02-21,0.2773848176,1.893761609,0.4245097353,0.2144794894,25.89109786,9.652991441,9.779756506,3231.533125,2.133283432,413.2201492,4680.868797,13.61071845,0.4292530092,13.3422093,1.018778976,1.029264076,0.4720534795,0.1921083951,0.6630884255,4.116390736,18.26911872,0.3209342189,0.3472857845,9.989182339
2009-02-22,0.2773848176,1.893761609,0.4245097353,0.2144794894,25.89109786,9.652991441,9.779756506,3231.533125,2.133283432,413.2201492,4680.868797,13.61071845,0.4292530092,13.3422093,1.018778976,1.029264076,0.4720534795,0.1921083951,0.6630884255,4.116390736,18.26911872,0.3209342189,0.3472857845,9.989182339
2009-02-23,0.2721754909,1.857869959,0.4172178033,0.2146811419,25.69336675,9.419993905,9.662229925,3274.54333,2.110149397,409.5424478,4671.892301,13.41879554,0.4248387163,13.1052503,0.999156228,1.017800261,0.4615551829,0.1880841456,0.6475054787,4.069214058,18.36231849,0.3186358346,0.3404915518,9.780353573
2009-02-24,0.2758925259,1.88398731,0.419549758,0.2143022735,26.63742422,9.576229322,9.79418467,3251.66931,2.13888445,413.8663714,4780.113904,13.7322741,0.4228880525,13.2345648,1.013325648,1.034569411,0.4637477406,0.1898968293,0.6574518608,4.080340204,18.62136679,0.3195663244,0.3421619224,9.906196547
2009-02-25,0.2726355493,1.861528249,0.4177321829,0.2142642773,26.55197598,9.471359441,9.705825139,3253.905281,2.113907028,413.2064319,4657.705724,13.56416355,0.4213855205,13.04015882,1.001335863,1.022356074,0.4612175538,0.1917145997,0.6526895196,4.076392301,18.40344455,0.3189290773,0.3421030769,9.729544923
2009-02-26,0.271694839,1.854752008,0.4190892943,0.2135874668,26.7168402,9.45498019,9.744607402,3272.564336,2.106151276,412.2969182,4679.671907,13.63690772,0.4199858741,13.09569145,0.997391755,1.018828505,0.4584306928,0.1900233725,0.6368527301,4.070667946,18.34429153,0.3167690106,0.3405151286,9.653045752
2009-02-27,0.2703140974,1.845947902,0.4175271575,0.2131994313,26.38806293,9.460993409,9.705627337,3254.852047,2.094880248,413.6616765,4561.550394,13.69140945,0.4209060966,13.15078125,0.9928096343,1.007920154,0.4594258349,0.1894009797,0.6403740854,4.146618295,18.24295753,0.3162404465,0.344596396,9.679677002
2009-02-28,0.2703140974,1.845947902,0.4175271575,0.2131994313,26.38806293,9.460993409,9.705627337,3254.852047,2.094880248,413.6616765,4561.550394,13.69140945,0.4209060966,13.15078125,0.9928096343,1.007920154,0.4594258349,0.1894009797,0.6403740854,4.146618295,18.24295753,0.3162404465,0.344596396,9.679677002
2009-03-01,0.2703140974,1.845947902,0.4175271575,0.2131994313,26.38806293,9.460993409,9.705627337,3254.852047,2.094880248,413.6616765,4561.550394,13.69140945,0.4209060966,13.15078125,0.9928096343,1.007920154,0.4594258349,0.1894009797,0.6403740854,4.146618295,18.24295753,0.3162404465,0.344596396,9.679677002
2009-03-02,0.2681324482,1.832792564,0.4172409056,0.213411982,26.02332686,9.430217712,9.652768135,3256.468583,2.079849821,421.3433356,4607.319857,13.82115556,0.4259552178,13.07413772,0.9843142184,1.002815359,0.4645662727,0.1910443629,0.653438786,4.132457212,17.98176732,0.3152433057,0.3460249364,9.667783487
2009-03-03,0.2694473565,1.840918242,0.4187211973,0.2150109062,26.54999626,9.452213758,9.673160508,3241.182251,2.090453379,418.4517446,4514.590458,13.98135386,0.4223856792,13.13825265,0.9891412466,1.007760033,0.4681378519,0.1920782394,0.6571820731,4.129065093,18.17449267,0.317597591,0.3485032241,9.760864726
2009-03-04,0.2701607645,1.846116506,0.4181548163,0.2137674076,26.74375352,9.477240112,9.671755161,3253.546086,2.095556012,417.8306317,4525.192805,13.89490822,0.4175604928,13.17303842,0.9917601673,1.013102867,0.4643793286,0.1905524958,0.6405511864,4.113818925,18.22882716,0.3160340739,0.3447251416,9.698500813
2009-03-05,0.2681180835,1.831621853,0.4168968214,0.2136954797,26.3104268,9.365364738,9.65761349,3216.076411,2.079631132,420.5700192,4603.319375,13.8598283,0.4195779997,12.99300208,0.9842614855,1.005496446,0.4785639538,0.1897364482,0.6375848081,4.12606917,18.12451406,0.3136981462,0.3452020389,9.61337376
2009-03-06,0.2684203386,1.833310892,0.4146557507,0.2123902782,26.39645512,9.303448896,9.688364178,3233.92824,2.084606051,417.0983708,4605.28775,13.84082612,0.4180915252,13.04522805,0.9859079299,1.003650483,0.4797476687,0.1907743916,0.6368004236,4.073010161,18.13796702,0.3110723365,0.3451617126,9.56757482
2009-03-07,0.2684203386,1.833310892,0.4146557507,0.2123902782,26.39645512,9.303448896,9.688364178,3233.92824,2.084606051,417.0983708,4605.28775,13.84082612,0.4180915252,13.04522805,0.9859079299,1.003650483,0.4797476687,0.1907743916,0.6368004236,4.073010161,18.13796702,0.3110723365,0.3451617126,9.56757482
2009-03-08,0.2684203386,1.833310892,0.4146557507,0.2123902782,26.39645512,9.303448896,9.688364178,3233.92824,2.084606051,417.0983708,4605.28775,13.84082612,0.4180915252,13.04522805,0.9859079299,1.003650483,0.4797476687,0.1907743916,0.6368004236,4.073010161,18.13796702,0.3110723365,0.3451617126,9.56757482
2009-03-09,0.2689545751,1.837390126,0.4172023455,0.2130711925,26.60498607,9.351550698,9.682364702,3244.667994,2.085984763,416.2609827,4614.18469,13.92835024,0.4236841362,12.98243746,0.9873322461,1.005890113,0.4849788915,0.1949786234,0.6361313724,4.176864479,18.13883481,0.3115300956,0.3491568324,9.611091904
2009-03-10,0.2704969049,1.847548012,0.4151856857,0.2127106455,26.71968393,9.342963341,9.737888575,3225.67559,2.097865789,407.0437556,4623.062601,13.93708205,0.4173767195,13.05688572,0.9929941387,1.014390415,0.4745868281,0.1961264821,0.6338824472,4.125808101,18.25475414,0.3135599994,0.346695887,9.421407691
2009-03-11,0.271687448,1.855951328,0.4159263146,0.2121444214,26.42160432,9.359632792,9.682125867,3217.32276,2.106908985,396.7995178,4662.428296,13.87942457,0.4191322403,13.11435324,0.9976362905,1.015812185,0.4731708694,0.1962778811,0.6348792553,4.10093192,18.33808813,0.3139076877,0.3503409637,9.501996542
2009-03-12,0.2729257643,1.863755514,0.41700327,0.2115884203,26.5611353,9.396834149,9.745087691,3248.089521,2.115638627,405.0218343,4564.683408,14.09033813,0.4172216143,13.18231421,1.001910482,1.023471616,0.460343883,0.1959115691,0.6326965373,4.005130984,18.21397382,0.3239082979,0.3491812204,9.556222695
2009-03-13,0.2710835338,1.850931242,0.4170891164,0.2096560074,26.54992196,9.330694736,9.648404877,3239.448228,2.101331063,401.0138847,4533.872102,13.95781964,0.4117216766,13.11502165,0.9956356202,1.013608436,0.46170947,0.1935346702,0.6252541593,3.944265468,18.28295792,0.3211255529,0.3439507931,9.387893998
2009-03-14,0.2710835338,1.850931242,0.4170891164,0.2096560074,26.54992196,9.330694736,9.648404877,3239.448228,2.101331063,401.0138847,4533.872102,13.95781964,0.4117216766,13.11502165,0.9956356202,1.013608436,0.46170947,0.1935346702,0.6252541593,3.944265468,18.28295792,0.3211255529,0.3439507931,9.387893998
